Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
534734,RMCHEM,Ram Minerals and Chemicals Ltd,Active,B ,1.00,INE174N01026,Specialty Chemicals,Equity
534741,VIRTUALG,VIRTUAL GLOBAL EDUCATION LTD.,Active,B ,1.00,INE247C01023,Education,Equity
534742,ZUARI,ZUARI AGRO CHEMICALS LTD.,Active,B ,10.00,INE840M01016,Fertilizers,Equity
534748,STEELXIND,STEEL EXCHANGE INDIA LTD.,Active,B ,10.00,INE503B01013,Iron &amp; Steel/Interm.Products,Equity
534755,TRIOMERC,TRIO MERCANTILE &amp; TRADING LTD.,Active,XD,10.00,INE234G01014,Other Financial Services,Equity
534756,TARAJEWELS,TARA JEWELS LTD.,Active,B ,10.00,INE799L01016,Other Apparels &amp; Accessories,Equity
534757,FOCUSIRL,FOCUS INDUSTRIAL RESOURCES LTD.,Active,XD,10.00,INE603E01023,Finance (including NBFCs),Equity
534758,CIGNITI,CIGNITI TECHNOLOGIES LTD.,Active,B ,10.00,INE675C01017,IT Consulting &amp; Software,Equity
534796,PANKAJPOLY,Pankaj Polypack Ltd,Active,XD,10.00,INE198N01017,Plastic Products,Equity
534804,CARERATING,CREDIT ANALYSIS AND RESEARCH LTD.,Active,A ,10.00,INE752H01013,Other Financial Services,Equity
534809,PCJEWELLER,PC JEWELLER LTD.,Active,B ,10.00,INE785M01013,Other Apparels &amp; Accessories,Equity
534816,INFRATEL,BHARTI INFRATEL LTD.,Active,A ,10.00,INE121J01017,Other Telecom Services,Equity
534839,EFPL,ECO FRIENDLY FOOD PROCESSING PARK LTD.,Active,M ,1.00,INE178O01025,Other Agricultural Products,Equity
534920,COVIDH,COVIDH TECHNOLOGIES LIMITED,Active,XT,10.00,INE899M01012,IT Consulting &amp; Software,Equity
534927,EBFL,ESTEEM BIO ORGANIC FOOD PROCESSING  LTD.,Active,M ,1.00,INE209O01028,Other Agricultural Products,Equity
534976,VMART,V-MART RETAIL LTD.,Active,B ,10.00,INE665J01013,Department Stores,Equity
535136,KFL,KAVITA FABRICS LTD.,Active,XT,10.00,INE149O01018,Textiles,Equity
535141,SRDL,SUNSTAR REALTY DEVELOPMENT LTD.,Active,M ,1.00,INE338O01025,Realty,Equity
535142,CNEL,CHANNEL NINE ENTERTAINMENT LTD.,Active,M ,1.00,INE437O01025,Movies &amp; Entertainment,Equity
535204,PEARLAGRI,PEARL AGRICULTURE LTD.,Active,XC,1.00,INE160O01023,Comm.Trading  &amp; Distribution,Equity
535217,HPCBL,HPC BIOSCIENCES LTD.,Active,M ,1.00,INE507O01025,Other Agricultural Products,Equity
535267,COMFINCAP,COMFORT FINCAP LTD.,Active,XD,10.00,INE274M01018,Finance (including NBFCs),Equity
535276,SBISENSEX,SBI Mutual Fund - SBI Sensex ETF,Active,B ,10.00,INF200K01VT2,,Equity
535279,BMAL,BOTHRA METALS &amp; ALLOYS LTD.,Active,M ,10.00,INE583M01012,Aluminium,Equity
535322,REPCOHOME,REPCO HOME FINANCE LTD.,Active,B ,10.00,INE612J01015,Housing Finance ,Equity
535387,LAKHOTIA,LAKHOTIA POLYESTERS (INDIA) LTD.,Active,M ,10.00,INE191O01010,Textiles,Equity
535431,GCMSECU,GCM Securities Ltd,Active,M ,1.00,INE168O01026,Other Financial Services,Equity
535458,NIBL,NRB INDUSTRIAL BEARINGS LTD.,Active,B ,2.00,INE047O01014,Other Industrial Goods,Equity
535466,SRL,SAMRUDDHI REALTY LTD.,Active,M ,10.00,INE621O01016,Realty,Equity
535467,AIFL,ASHAPURA INTIMATES FASHION LTD.,Active,B ,10.00,INE428O01016,Other Apparels &amp; Accessories,Equity
535486,DELTALTD,DELTA LEASING &amp; FINANCE LTD.,Active,XD,10.00,INE874N01013,Other Financial Services,Equity
535501,IDFCEOS1RD,IDFC Equity Opportunity- Series 1- Regular Plan- Dividend,Active,B ,10.00,INF194K012N1,,Equity
535502,IDFCEOS1DD,IDFC Equity Opportunity- Series 1- Direct Plan- Dividend,Active,B ,10.00,INF194K01I45,,Equity
535514,PRIMECAPM,PRIME CAPITAL MARKET LTD.,Active,XD,10.00,INE748D01010,Finance (including NBFCs),Equity
535566,KIFS,KIFS FINANCIAL SERVICES LTD.,Active,XD,10.00,INE902D01013,Finance (including NBFCs),Equity
535601,SREEL,SREELEATHERS LTD.,Active,B ,10.00,INE099F01013,Footwear,Equity
535602,SHARDA,Sharda Motor Industries Ltd,Active,B ,10.00,INE597I01010,Auto Parts &amp; Equipment,Equity
535620,BINNYMILLS,BINNY MILLS LTD.,Active,XC,10.00,INE160L01011,Comm.Trading  &amp; Distribution,Equity
535621,SVGLOBAL,S V GLOBAL MILL LTD.,Active,B ,5.00,INE159L01013,Realty,Equity
535647,OTML,ONESOURCE TECHMEDIA LTD.,Active,M ,10.00,INE807O01011,Movies &amp; Entertainment,Equity
535648,JUSTDIAL,JUST DIAL LTD.,Active,A ,10.00,INE599M01018,Publishing,Equity
535657,OONE,OBJECTONE INFORMATION SYSTEMS LTD.,Active,XD,10.00,INE860E01011,IT Consulting &amp; Software,Equity
535658,PAWANSUT,PAWANSUT HOLDINGS LTD.,Active,XD,10.00,INE260M01017,Finance (including NBFCs),Equity
535667,IFINSEC,INDIA FINSEC LTD.,Active,B ,10.00,INE474O01010,Finance (including NBFCs),Equity
535693,BRAHMINFRA,BRAHMAPUTRA INFRASTRUCTURE LTD.,Active,XD,10.00,INE320I01017,Construction &amp; Engineering,Equity
535694,EDSL,EDYNAMICS SOLUTIONS LTD.,Active,M ,10.00,INE899O01018,Comm.Trading  &amp; Distribution,Equity
535719,QUEST,Quest Softech (India) Ltd,Active,XT,10.00,INE989J01017,IT Consulting &amp; Software,Equity
535730,KHOOBSURAT,Khoobsurat Ltd,Active,XD,1.00,INE731G01027,Textiles,Equity
535754,ORIENTCEM,Orient Cement Ltd,Active,B ,1.00,INE876N01018,Cement &amp; Cement Products,Equity
535755,PFRL,Pantaloons Fashion &amp; Retail Ltd,Active,B ,10.00,INE647O01011,Department Stores,Equity
535789,IBULHSGFIN,Indiabulls Housing Finance Ltd,Active,A ,2.00,INE148I01020,Housing Finance ,Equity
535910,MMLF,Money Masters Leasing &amp; Finance Ltd,Active,MT,10.00,INE340O01013,Finance (including NBFCs),Equity
535916,ALSL,Alacrity Securities Ltd,Active,M ,10.00,INE030P01017,Other Financial Services,Equity
535917,GCMCOMM,GCM Commodity &amp; Derivatives Ltd,Active,M ,10.00,INE200P01016,Other Financial Services,Equity
535958,INTEGRA,Integra Garments And Textiles Ltd,Active,B ,3.00,INE418N01027,Other Apparels &amp; Accessories,Equity
536073,SILINFRA,Silverpoint Infratech Ltd,Active,B ,10.00,INE890N01019,Construction &amp; Engineering,Equity
536128,VKJINFRA,VKJ Infradevelopers Ltd,Active,M ,10.00,INE211P01013,Construction &amp; Engineering,Equity
536170,KUSHAL,Kushal Tradelink Ltd,Active,B ,2.00,INE647N01021,Comm.Trading  &amp; Distribution,Equity
536264,TIGERLOGS,Tiger Logistics (India) Ltd,Active,M ,10.00,INE906O01011,Transportation - Logistics,Equity
536456,RJBIOTECH,R J Bio-Tech Ltd,Active,M ,10.00,INE594O01015,Other Agricultural Products,Equity
536492,ATWL,Ace Tours Worldwide Ltd,Active,M ,10.00,INE926O01019,Travel Support Services,Equity
536493,JK AGRI,JK Agri Genetics Ltd,Active,XC,10.00,INE690O01011,Other Agricultural Products,Equity
536507,FLFL,Future Lifestyle Fashions Ltd,Active,B ,2.00,INE452O01016,Department Stores,Equity
536565,TRIMURTHI,Trimurthi Drugs &amp; Pharmaceuticals Ltd,Active,XD,10.00,INE314I01036,Food &amp; Drugs Retailing,Equity
536592,SKFL,Satkar Finlease Ltd,Active,M ,10.00,INE279P01028,Finance (including NBFCs),Equity
536644,NEWEVER,Newever Trade Wings Ltd,Active,M ,10.00,INE596O01010,Comm.Trading  &amp; Distribution,Equity
536659,PVVINFRA,PVV Infra Ltd,Active,XD,10.00,INE428B01013,Construction &amp; Engineering,Equity
536666,SFCL,Star Ferro and Cement Ltd,Active,B ,1.00,INE935O01010,Cement &amp; Cement Products,Equity
536671,SUBHTEX,Subh Tex (India) Ltd,Active,MT,10.00,INE427O01018,Textiles,Equity
536672,VCU,VCU Data Management Ltd,Active,M ,10.00,INE962O01014,IT Networking Equipment,Equity
536709,VAKPOWINF,Vakharia Power Infrastructure Ltd,Active,XD,1.00,INE138O01011,Electric Utilities,Equity
536710,SRGSFL,S R G Securities Finance Ltd,Active,M ,10.00,INE326P01019,Finance (including NBFCs),Equity
536737,ACFSL,Amrapali Capital and Finance Services Ltd,Active,M ,10.00,INE218P01018,Finance (including NBFCs),Equity
536738,STELLAR,Stellar Capital Services Ltd,Active,M ,10.00,INE325P01011,Other Financial Services,Equity
536751,FIVEX,Five X Finance &amp; Investment Ltd,Active,XD,10.00,INE750L01019,Other Financial Services,Equity
536773,JPOLYINVST,Jindal Poly Investment and Finance Company Ltd,Active,B ,10.00,INE147P01019,Other Financial Services,Equity
536799,SRSFIN,SRS Finance Ltd,Active,B ,10.00,INE002J01019,Finance (including NBFCs),Equity
536820,BOSTONTEK,Boston Teknowsys (India) Ltd,Active,XT,10.00,INE777E01017,IT Software Products,Equity
536868,INTELSOFT,Integra Telecommunication &amp; Software Ltd,Active,XD,10.00,INE256F01019,IT Consulting &amp; Software,Equity
536960,M100,Motilal Oswal Mutual Fund - Motilal Oswal MOSt Shares Midcap 100 ETF- Growth option,Active,B ,10.00,INF247L01023,,Equity
536965,BPCAP,B. P. Capital Ltd,Active,XT,10.00,INE947C01010,Finance (including NBFCs),Equity
536974,CPL,Captain Polyplast Ltd,Active,M ,10.00,INE536P01013,Plastic Products,Equity
536992,RCLEDPLADD,Reliance Mutual Fund - Reliance Close Ended Equity Fund- Series A - Direct Plan Dvdnd Pyot Optin,Active,B ,10.00,INF204K018R7,,Equity
536993,RCLEDPLADG,Reliance Mutual Fund- Reliance Close Ended Equity Fund- Series A - Direct Plan  Growth Option,Active,B ,10.00,INF204K017R9,,Equity
536994,RCLENDPLAD,Reliance Mutual Fund- Reliance Close Ended Equity Fund- Series A - Dividend Payout Option,Active,B ,10.00,INF204K016R1,,Equity
536995,RCLENDPLAG,Reliance Mutual Fund- Reliance Close Ended Equity Fund- Series A - Growth Option,Active,B ,10.00,INF204K015R3,,Equity
537007,iNIFTY,ICICI Prudential Mutual Fund - ICICI Prudential Nifty ETF,Active,B ,10.00,INF109K012R6,,Equity
537008,iCNX100,ICICI Prudential Mutual Fund - ICICI Prudential CNX 100 ETF,Active,B ,10.00,INF109KA1962,,Equity
537068,SATYA,Satya Miners &amp; Transporters Ltd,Active,XD,10.00,INE394F01018,Other Financial Services,Equity
537069,ARNOLD,Arnold Holdings Ltd,Active,XC,2.00,INE185K01028,Finance (including NBFCs),Equity
537092,MODEX,Modex International Securities Ltd,Active,XD,10.00,INE072D01015,Other Financial Services,Equity
537119,TENTIMETAL,Tentiwala Metal Products Ltd,Active,M ,10.00,INE486P01011,Aluminium,Equity
537198,RCLEDPLBDD,Reliance Mutual Fund - Reliance Close Ended Equity Fund- Series B - Direct Plan Dividend Payo O,Active,B ,10.00,INF204K012S8,,Equity
537199,RCLEDPLBDG,Reliance Mutual Fund- Reliance Close Ended Equity Fund- Series B - Direct Plan Growth Option,Active,B ,10.00,INF204K011S0,,Equity
537200,RCLENDPLBD,Reliance Mutual Fund- Reliance Close Ended Equity Fund- Series B - Dividend Payout Option,Active,B ,10.00,INF204K010S2,,Equity
537201,RCLENDPLBG,Reliance Mutual Fund- Reliance Close Ended Equity Fund- Series B - Growth Option,Active,B ,10.00,INF204K019R5,,Equity
537253,SUNLOC,Sunil Healthcare Ltd,Active,XD,10.00,INE671C01016,Pharmaceuticals,Equity
537254,RCIIND,RCI Industries &amp; Technologies Ltd,Active,M ,10.00,INE140B01014,Comm.Trading  &amp; Distribution,Equity
537259,SUYOG,Suyog Telematics Ltd,Active,M ,10.00,INE442P01014,Other Telecom Services,Equity
537291,NATHBIOGEN,Nath Bio-Genes (India) Ltd,Active,B ,10.00,INE448G01010,Other Agricultural Products,Equity
537292,AGRITECH,Agri- Tech (India) Ltd,Active,B ,10.00,INE449G01018,Other Agricultural Products,Equity
537326,CHEMTECH,Chemtech Industrial Valves Ltd,Active,M ,10.00,INE212P01011,Industrial Machinery,Equity
537373,GAILBBPH,GAILBBPH,Active,P ,10.00,,,Equity
537392,TAAZAINT,Taaza International Ltd,Active,XD,10.00,INE392H01018,Department Stores,Equity
537411,IDFCEOS2RD,IDFC Mutual Fund- IDFC Equity Opportunity- Series 2 - Regular Plan- Dividend,Active,B ,10.00,INF194KA1FU5,,Equity
537412,IDFCEOS2DD,IDFC Mutual Fund - IDFC Equity Opportunity- Series 2 - Direct Plan- Dividend,Active,B ,10.00,INF194KA1FS9,,Equity
537483,RELCNX100,Reliance Mutual Fund - R Shares CNX 100 Fund,Active,B ,10.00,INF204K014N5,,Equity
537484,RELNIFTY,Reliance Mutual Fund - R Shares Nifty ETF,Active,B ,10.00,INF204KA1EU6,,Equity
537492,AGRIMONY,Agrimony Commodities Ltd,Active,M ,10.00,INE567P01018,Comm.Trading  &amp; Distribution,Equity
537536,DENISCHEM,Denis Chem Lab Ltd,Active,XD,10.00,INE051G01012,Pharmaceuticals,Equity
537573,POLYMAC,Polymac Thermoformers Ltd,Active,M ,10.00,INE826P01018,Plastic Products,Equity
537582,UNISHIRE,Unishire Urban Infra Ltd,Active,M ,10.00,INE210P01015,Realty,Equity
537644,BSLFEFS1RG,Birla Sun Life Mutual Fund- Birla Sun Life Focused Equity Fund - Series 1 - Regular Plan - Growth,Active,B ,10.00,INF209KA1771,,Equity
537645,BSLFEFS1RN,Birla Sun Life Mutual Fund- Birla Sun Life Focused Equity Fund-Series 1-Regular Plan-Divind Payot,Active,B ,10.00,INF209KA1789,,Equity
537646,BSLFEFS1DG,Birla Sun Life Mutual Fund - Birla Sun Life Focused Equity Fund - Series 1 - Direct Plan - Growth,Active,B ,10.00,INF209KA1797,,Equity
537647,BSLFEFS1DN,Birla Sun Life Mutual Fund - Birla Sun Life Focused Equity Fund-Series 1-Direct Plan-Dividnd Payot,Active,B ,10.00,INF209KA1805,,Equity
537648,IPRU2262,ICICI Prudential Mutual Fund - ICICI Prudential Equity Savings Fund Series 1-Reglr Plan Cumulative,Active,B ,10.00,INF109KA1LJ0,,Equity
537649,IPRU2263,ICICI Prudential Mutual Fund - ICICI Prudential Equity Savings Fund Series 1-Regular Plan Dividend,Active,B ,10.00,INF109KA1LK8,,Equity
537650,IPRU8462,ICICI Prudential Mutual Fund - ICICI Prudential Equity Savings Fund Series 1-Direct Plan Cumulative,Active,B ,10.00,INF109KA1LL6,,Equity
537651,IPRU8463,ICICI Prudential Mutual Fund - ICICI Prudential Equity Savings Fund Series 1 - Direct Plan Dividend,Active,B ,10.00,INF109KA1LM4,,Equity
537669,SIVI,Siddhi Vinayak Shipping Corporation Ltd,Active,M ,10.00,INE920P01019,Commercial Vehicles,Equity
537707,ETT,ETT Ltd,Active,XT,10.00,INE546I01017,Realty,Equity
537708,KOTAKNIFTY,Kotak Mahindra Mutual Fund - Kotak Nifty ETF,Active,B ,10.00,INF174K01518,,Equity
537750,KIRANVYPAR,Kiran Vyapar Ltd,Active,XC,10.00,INE555P01013,Investment Companies,Equity
537766,BCP,B.C. Power Controls Ltd,Active,M ,10.00,INE905P01010,Other Elect.Equip./ Prod.,Equity
537784,KCSL,Karnimata Cold Storage Ltd,Active,M ,10.00,INE576P01019,Misc.Commercial Services,Equity
537785,ANISHAIMPEX,Anisha Impex Ltd,Active,M ,10.00,INE084Q01012,Distributors,Equity
537800,MANGIND,Mangalam Industrial Finance Ltd,Active,XD,10.00,INE717C01017,Finance (including NBFCs),Equity
537838,MITL,Mahadushi International Trade Ltd,Active,XD,10.00,INE339P01038,Comm.Trading  &amp; Distribution,Equity
537839,PHOENIXTN,Phoenix Township Ltd,Active,XD,10.00,INE977M01024,Hotels,Equity
537840,RAUNAQEPC,Raunaq EPC International Ltd,Active,XD,10.00,INE523K01012,Construction &amp; Engineering,Equity
537866,HRGESSRG2,HDFC Mutual Fund - HDFC Rajiv Gandhi Equity Savings Scheme - Series 2 - Regular Plan - G O,Active,B ,10.00,INF179KA1BN8,,Equity
537867,HRGESSRD2,HDFC Mutual Fund - HDFC Rajiv Gandhi Equity Savings Scheme - Series 2-Regular Plan- D P O,Active,B ,10.00,INF179KA1BO6,,Equity
537868,HRGESSDG2,HDFC Mutual Fund - HDFC Rajiv Gandhi Equity Savings Scheme - Series 2- Direct Plan- Growth O,Active,B ,10.00,INF179KA1BP3,,Equity
537869,HRGESSDD2,HDFC Mutual Fund - HDFC Rajiv Gandhi Equity Savings Scheme - Series 2- Direct Plan- Dvdd P O,Active,B ,10.00,INF179KA1BQ1,,Equity
537922,IPRU2296,ICICI Prudential Value Fund Series 3(Regular Dividend Option),Active,B ,10.00,INF109KA1OD7,,Equity
537923,IPRU8496,ICICI Prudential Value Fund Series 3(Direct Dividend Option),Active,B ,10.00,INF109KA1OE5,,Equity
537954,SKP,Shri Krishna Prasadam Ltd,Active,M ,10.00,INE009Q01019,Comm.Trading  &amp; Distribution,Equity
537958,LICNFR2GP,LIC NOMURA MF RGESS Fund Series -2 -Regular Plan -Growth Option,Active,B ,10.00,INF767K01BP0,,Equity
537959,LICNFR2DP,LIC NOMURA MF RGESS Fund Series -2 -Regular Plan- Dividend Payout Option,Active,B ,10.00,INF767K01BQ8,,Equity
537960,LICNFR2G1,LIC NOMURA MF RGESS Fund Series- 2 -Direct Plan- Growth Option,Active,B ,10.00,INF767K01BR6,,Equity
537961,LICNFR2D1,LIC NOMURA MF RGESS Fund Series- 2 -Direct Plan -Dividend Payout Option,Active,B ,10.00,INF767K01BS4,,Equity
538015,BSLFEFS2RG,Birla Sun Life Mutual Fund- Birla Sun Life Focused Equity Fund - Series 2 - Regular Plan - Growth,Active,B ,10.00,INF209KA1DF4,,Equity
538016,BSLFEFS2RN,Birla Sun Life Mutual Fund- Birla Sun Life Focused Equity Fund - Series 2 - Regular Plan - D P,Active,B ,10.00,INF209KA1DG2,,Equity
538017,BSLFEFS2DG,Birla Sun Life Mutual Fund-  Birla Sun Life Focused Equity Fund - Series 2 - Direct Plan - Growth,Active,B ,10.00,INF209KA1DH0,,Equity
538018,BSLFEFS2DN,Birla Sun Life Mutual Fund-  Birla Sun Life Focused Equity Fund - Series 2 - Direct Plan-Dividend P,Active,B ,10.00,INF209KA1DI8,,Equity
538019,OBIL,Oceanaa Biotek Industries Ltd,Active,M ,10.00,INE732P01018,Healthcare Services,Equity
538057,CPSEETF,Goldman Sachs Mutual Fund- CPSE ETF-Growth Option,Active,B ,10.00,INF457M01133,,Equity
538081,HARIAAPL,Haria Apparels Ltd,Active,XD,10.00,INE493N01012,Textiles,Equity
538092,JOONKTOLL,Joonktollee Tea &amp; Industries Ltd,Active,XD,10.00,INE574G01013,Tea &amp; Coffee,Equity
538119,RNBDENIMS,R&amp;B Denims Ltd,Active,M ,10.00,INE012Q01013,Textiles,Equity
538128,WOMENSNEXT,Women's Next Loungeries Ltd,Active,M ,10.00,INE174Q01011,Other Apparels &amp; Accessories,Equity
538212,SHARPINV,Sharp Investments Ltd,Active,XC,1.00,INE909D01026,Finance (including NBFCs),Equity
538268,WONDERLA,Wonderla Holidays Ltd,Active,B ,10.00,INE066O01014,Other Leisure Facilities,Equity
538273,RESPONSINF,Response Informatics Ltd,Active,XD,10.00,INE401B01010,IT Software Products,Equity
538309,IPRU2365,IPRU2365,Active,B ,10.00,INF109KA1TP0,,Equity
538310,IPRU2366,IPRU2366,Active,B ,10.00,INF109KA1TQ8,,Equity
538311,IPRU8565,IPRU8565,Active,B ,10.00,INF109KA1TR6,,Equity
538312,IPRU8566,IPRU8566,Active,B ,10.00,INF109KA1TS4,,Equity
538319,GCMCAPI,GCM Capital Advisors Ltd,Active,M ,10.00,INE191P01017,Other Financial Services,Equity
538365,ADHUNIKIND,Adhunik Industries Ltd,Active,B ,10.00,INE452L01012,Iron &amp; Steel/Interm.Products,Equity
538382,WESTLEIRES,West Leisure Resorts Ltd,Active,XT,10.00,INE266P01017,Comm.Trading  &amp; Distribution,Equity
538401,METSL,Maestros Electronics &amp; Telecommunications Systems Ltd,Active,XT,10.00,INE318N01011,Electronic Components,Equity
538402,SPS,SPS Finquest Ltd,Active,M ,10.00,INE502O01018,Finance (including NBFCs),Equity
538418,RCLEDIIADD,Reliance Close Ended Equity Fund II- Series A - Direct Plan Dividend Payout Option,Active,B ,10.00,INF204KA1OW1,,Equity
538419,RCLEDIIADG,Reliance Close Ended Equity Fund II- Series A - Direct Plan Growth Option,Active,B ,10.00,INF204KA1OV3,,Equity
538420,RCLENDIIAD,Reliance Close Ended Equity Fund II- Series A - Dividend Payout Option,Active,B ,10.00,INF204KA1OU5,,Equity
538421,RCLENDIIAG,Reliance Close Ended Equity Fund II- Series A - Growth Option,Active,B ,10.00,INF204KA1OT7,,Equity
538422,JACKSON,Jackson Investments Ltd,Active,B ,1.00,INE508N01025,Investment Companies,Equity
538433,CCFCL,Classic Global Finance &amp; Capital Ltd,Active,XD,1.00,INE854P01028,Other Financial Services,Equity
538446,DHANUKACOM,Dhanuka Commercial Ltd,Active,M ,10.00,INE296Q01012,Other Financial Services,Equity
538451,WORTH,Worth Investment &amp; Trading Co Ltd,Active,XD,10.00,INE114O01012,Investment Companies,Equity
538464,TPROJECT,Thirani Projects Ltd,Active,XT,10.00,INE901C01017,Finance (including NBFCs),Equity
538465,AMARSEC,Amarnath Securities Ltd,Active,XD,10.00,INE745P01010,Finance (including NBFCs),Equity
538476,CTL,Capital Trade Links Ltd,Active,B ,1.00,INE172D01021,Finance (including NBFCs),Equity
538496,TARINI,Tarini International Ltd,Active,M ,10.00,INE849M01017,Consulting Services,Equity
538501,IPRU2401,ICICI Prudential Growth Fund Series 1 (Regular Dividend Payout),Active,B ,10.00,INF109KA1WD0,,Equity
538502,IPRU8601,ICICI Prudential Growth Fund Series 1 (Direct Dividend Option),Active,B ,10.00,INF109KA1WE8,,Equity
538521,CROWNTOURS,Crown Tours Ltd,Active,XT,10.00,INE969E01010,Travel Support Services,Equity
538539,JTAPARIA,J. Taparia Projects Ltd,Active,XT,10.00,INE075K01013,Investment Companies,Equity
538540,RLFL,Ramchandra Leasing &amp; Finance Ltd,Active,XD,1.00,INE516P01015,Finance (including NBFCs),Equity
538546,BRPL,Bansal Roofing Products Ltd,Active,M ,10.00,INE319Q01012,Iron &amp; Steel Products,Equity
538547,OASIS,Oasis Tradelink Ltd,Active,M ,10.00,INE189Q01019,Edible Oils,Equity
538562,SKIPPER,Skipper Ltd,Active,B ,1.00,INE439E01022,Construction &amp; Engineering,Equity
538563,ADARSH,Adarsh Mercantile Ltd,Active,XD,10.00,INE673E01018,Comm.Trading  &amp; Distribution,Equity
538564,JAMESWARREN,James Warren Tea Ltd,Active,XC,10.00,INE718P01017,Tea &amp; Coffee,Equity
538565,SHUBHRA,Shubhra Leasing Finance And Investment Company Ltd,Active,XD,10.00,INE878P01019,Finance (including NBFCs),Equity
538566,POTENTIAL,Potential Investments &amp; Finance Ltd,Active,XD,2.00,INE919P01029,Comm.Trading  &amp; Distribution,Equity
538567,GULFOILLUB,Gulf Oil Lubricants India Ltd,Active,B ,2.00,INE635Q01029,Oil Marketing &amp; Distribution,Equity
538568,FRUTION,Fruition Venture Ltd,Active,XT,10.00,INE836C01015,Comm.Trading  &amp; Distribution,Equity
538575,SURYAMARK,Surya Marketing Ltd,Active,XD,1.00,INE717P01027,Comm.Trading  &amp; Distribution,Equity
538576,BHANDERI,Bhanderi Infracon Ltd,Active,M ,10.00,INE336Q01016,Realty,Equity
538577,IPRU2428,ICICI Prudential Growth Fund Series 2 (Regular Plan - Dividend Payout Option),Active,B ,10.00,INF109KA1YL9,,Equity
538578,IPRU8628,ICICI Prudential Growth Fund Series 2 (Direct Plan - Dividend Payout Option),Active,B ,10.00,INF109KA1YM7,,Equity
538579,CAREWELL,Carewell Industries Ltd,Active,M ,10.00,INE641Q01019,Comm.Trading  &amp; Distribution,Equity
538591,RCAPBULADD,Reliance Mutual Fund - Reliance Capital Builder Fund- Series A - Direct Plan Dividend Payout Optio,Active,B ,10.00,INF204KA1RY0,,Equity
538592,RCAPBULADG,Reliance Mutual Fund- Reliance Capital Builder Fund- Series A - Direct Plan   Growth Option,Active,B ,10.00,INF204KA1RX2,,Equity
538593,RCAPBUILAD,Reliance Mutual Fund- Reliance Capital Builder Fund- Series A - Dividend Payout Option,Active,B ,10.00,INF204KA1RW4,,Equity
538594,RCAPBUILAG,Reliance Mutual Fund- Reliance Capital Builder Fund- Series A - Growth Option,Active,B ,10.00,INF204KA1RV6,,Equity
